"Date","FR","DE","GAS","FR_adj","DE_adj","GAS_adj","lFR","lDE","lGAS","crise","covid"
2021-02-25,46.55,46.19,15.875,46.55,46.19,15.875,3.84052700372308,3.83276332444251,2.76474554477876,0,0
2021-02-26,47.66,48.09,15.825,47.66,48.09,15.825,3.8640924716706,3.87307425528957,2.76159096803024,0,0
2021-03-01,50.03,52.39,16.425,50.03,52.39,16.425,3.91262282550011,3.95871573342013,2.79880456437067,0,0
2021-03-02,54.27,53.95,16.125,54.27,53.95,16.125,3.99397158807531,3.98805769170414,2.78037086268184,0,0
2021-03-03,53.07,52.18,15.9625,53.07,52.18,15.9625,3.9716117968398,3.95469927970858,2.77024222135866,0,0
2021-03-04,54.3,52.44,16.4,54.3,52.44,16.4,3.99452422693989,3.9596696588955,2.79728133483015,0,0
2021-03-05,52.36,53.07,16.7,52.36,53.07,16.7,3.9581429410417,3.9716117968398,2.81540871942271,0,0
2021-03-08,61.98,60.35,16.775,61.98,60.35,16.775,4.1268117523596,4.10016094754354,2.81988968285775,0,0
2021-03-09,61.3,60.97,17.15,61.3,60.97,17.15,4.11577984294217,4.11038193991972,2.84199817361195,0,0
2021-03-10,53.56,48.27,17.7,53.56,48.27,17.7,3.98080252082297,3.8768102496724,2.87356463957978,0,0
2021-03-11,39.43,24.72,18.0375,39.43,24.72,18.0375,3.67452694788954,3.20761263258949,2.89245292409999,0,0
2021-03-12,37.31,22.31,18.6,37.31,22.31,18.6,3.61926138723307,3.10503500844444,2.92316158071916,0,0
2021-03-15,50.06,46.65,18.4,50.06,46.65,18.4,3.91322228600363,3.84267292729335,2.91235066461494,0,0
2021-03-16,56.26,56.12,17.925,56.26,56.12,17.925,4.02998380306171,4.02749225523426,2.88619638648568,0,0
2021-03-17,56.38,58.64,18.6,56.38,58.64,18.6,4.03211448568597,4.0714170575784,2.92316158071916,0,0
2021-03-18,64.67,63.98,17.7,64.67,63.98,17.7,4.1692974154585,4.15857053452137,2.87356463957978,0,0
2021-03-19,56.44,56.49,17.775,56.44,56.49,17.775,4.03317812698461,4.03406363133717,2.8777929756893,0,0
2021-03-22,61.31,60.59,18.525,61.31,60.59,18.525,4.1159429617746,4.1041298629569,2.91912117118215,0,0
2021-03-23,63.47,61.75,18.5,63.47,61.75,18.5,4.15056735331838,4.12309397550809,2.91777073208428,0,0
2021-03-24,61.27,56.05,18.725,61.27,56.05,18.725,4.11529032673756,4.02624414951817,2.92985952940328,0,0
2021-03-25,59.42,58.78,18.1,59.42,58.78,18.1,4.08463087003446,4.07380166099077,2.89591193827178,0,0
2021-03-26,53.51,50.04,18.5,53.51,50.04,18.5,3.97986855232321,3.91282268559871,2.91777073208428,0,0
2021-03-29,47.59,43.76,18.275,47.59,43.76,18.275,3.86262265513302,3.77872015811373,2.90553400563584,0,0
2021-03-30,56,55.29,18.7,56,55.29,18.7,4.02535169073515,4.01259206034984,2.92852352386054,0,0
2021-03-31,56.82,58.51,19.2,56.82,58.51,19.2,4.03988837642604,4.06919767980015,2.95491027903374,0,0
2021-04-01,52.86,52.29,19.125,52.86,52.29,19.125,3.96764690917614,3.95680514820004,2.9509963797126,0,0
2021-04-06,59.8,45.97,20.4,59.8,45.97,20.4,4.09100566095659,3.82798900981814,3.01553490085017,0,0
2021-04-07,75.26,48.23,20.025,75.26,48.23,20.025,4.32094878516529,3.87598123408088,2.99698149295442,0,0
2021-04-08,71.69,58.17,19.55,71.69,58.17,19.55,4.27235126786478,4.06336975792267,2.97297528643137,0,0
2021-04-09,71.96,56.17,19.475,71.96,56.17,19.475,4.27611040908233,4.02838280654434,2.96913159175681,0,0
2021-04-12,73.22,62.82,20.725,73.22,62.82,20.725,4.29346860769209,4.1402734941105,3.03134070102136,0,0
2021-04-13,83.68,59.62,20.3,83.68,59.62,20.3,4.42700000031661,4.08799108824993,3.01062088604774,0,0
2021-04-14,79.89,70.32,20.4,79.89,70.32,20.4,4.38065068849395,4.25305625337692,3.01553490085017,0,0
2021-04-15,74.82,67.62,20.775,74.82,67.62,20.775,4.31508522892,4.21390379727974,3.03375034074151,0,0
2021-04-16,71.19,64.27,21.05,71.19,64.27,21.05,4.26535235911578,4.1630929593832,3.04690056012839,0,0
2021-04-19,82.42,74.87,21.5,82.42,74.87,21.5,4.41182812591067,4.31575327624259,3.06805293513362,0,0
2021-04-20,81.22,76.23,21.475,81.22,76.23,21.475,4.39716152225815,4.33375508600018,3.06688946787032,0,0
2021-04-21,77.76,58.79,21.375,77.76,58.79,21.375,4.35362716015218,4.07397177241416,3.06222201482282,0,0
2021-04-22,69.89,48.95,21.7,69.89,48.95,21.7,4.24692257748904,3.89079936897652,3.07731226054641,0,0
2021-04-23,65.1,61.43,20.15,65.1,61.43,20.15,4.17592454921452,4.11789831517584,3.00320428839269,0,0
2021-04-26,60.74,63.13,20.4375,60.74,63.13,20.4375,4.1066024596176,4.14519609237953,3.01737144865747,0,0
2021-04-27,67.54,60.38,21.85,67.54,60.38,21.85,4.21272001495742,4.10065792427869,3.0842009215416,0,0
2021-04-28,69.24,61.47,21.9,69.24,61.47,21.9,4.23757873030801,4.11854925091892,3.08648663682246,0,0
2021-04-29,69.31,59.4,22.7,69.31,59.4,22.7,4.23858919592989,4.0842942263686,3.12236492448736,0,0
2021-04-30,73.37,70.06,23.425,73.37,70.06,23.425,4.2955151327259,4.24935201776934,3.15380382812449,0,0
2021-05-04,38.49,28.57,23.975,38.49,28.57,23.975,3.65039846729565,3.35235721624268,3.1770116207695,0,0
2021-05-05,63.36,35.12,25,63.36,35.12,25,4.14883274750617,3.55877076876692,3.2188758248682,0,0
2021-05-06,73.32,67.57,25,73.32,67.57,25,4.2948334229715,4.21316409756408,3.2188758248682,0,0
2021-05-07,72.46,68.9,24.15,72.46,68.9,24.15,4.28303468546693,4.23265617801961,3.18428438009858,0,0
2021-05-10,60.35,60.63,25.35,60.35,60.63,25.35,4.10016094754354,4.10478982008364,3.23277873003719,0,0
2021-05-11,71.57,71.81,26.05,71.57,71.81,26.05,4.27067599175051,4.27402374212223,3.26001776819938,0,0
2021-05-12,69.27,69.36,26.05,69.27,69.36,26.05,4.23801191203451,4.23931033247229,3.26001776819938,0,0
2021-05-13,63.41,59.56,26.375,63.41,59.56,26.375,4.14962157771194,4.08698420781581,3.27241659179623,0,0
2021-05-14,71.31,68.39,27.325,71.31,68.39,27.325,4.26703657004021,4.22522661511,3.3078020340626,0,0
2021-05-17,70.58,71.4,26.975,70.58,71.4,26.975,4.25674681824712,4.26829786934554,3.2949105111442,0,0
2021-05-18,74.52,74.6,25.575,74.52,74.6,25.575,4.31106754573339,4.31214050720972,3.24161531183769,0,0
2021-05-19,76.14,77.41,23.2,76.14,77.41,23.2,4.33257375095435,4.34911597121662,3.14415227867226,0,0
2021-05-20,66.29,68.82,24.8,66.29,68.82,24.8,4.1940390562533,4.23149440036933,3.21084365317094,0,0
2021-05-21,26.55,35.02,24.8,26.55,35.02,24.8,3.27902974768795,3.55591932685771,3.21084365317094,0,0
2021-05-24,33.73,26.71,24.825,33.73,26.71,24.825,3.51838764907356,3.28503802712187,3.21185120993124,0,0
2021-05-25,61.06,60.05,26.325,61.06,60.05,26.325,4.11185698730673,4.09517754852599,3.27051905802004,0,0
2021-05-26,68.92,65.19,26.775,68.92,65.19,26.775,4.23294641165973,4.17730608293645,3.28746861633381,0,0
2021-05-27,72.94,72.01,25.425,72.94,72.01,25.425,4.28963718538053,4.27680499826078,3.23573294193462,0,0
2021-05-28,73.55,74.62,25.325,73.55,74.62,25.325,4.29796544704745,4.31240856779301,3.23179205013475,0,0
2021-06-01,68.44,68.55,26.125,68.44,68.55,26.125,4.22595744902399,4.22756340600832,3.26289271028498,0,0
2021-06-02,65.6,65.78,25.4625,65.6,65.78,25.4625,4.18357569595004,4.18631584076091,3.23720678155292,0,0
2021-06-03,65.79,61.92,26.025,65.79,61.92,26.025,4.18646785109791,4.12584322928147,3.25905761450103,0,0
2021-06-04,72.37,72.27,25.85,72.37,72.27,25.85,4.28179184887804,4.28040910529489,3.25231060095444,0,0
2021-06-07,77.73,76.18,26.7,77.73,76.18,26.7,4.35324128324213,4.33309896105046,3.2846635654062,0,0
2021-06-08,76.13,77.18,28.425,76.13,77.18,28.425,4.33244240531812,4.34614035610947,3.3472690396366,0,0
2021-06-09,76.27,77.84,28,76.27,77.84,28,4.33427967617615,4.35465543787775,3.3322045101752,0,0
2021-06-10,78.41,78.75,28.325,78.41,78.75,28.325,4.36195147024283,4.36627827770574,3.34374480691407,0,0
2021-06-11,77.21,76.23,27.9,77.21,76.23,27.9,4.34652898232072,4.33375508600018,3.32862668882732,0,0
2021-06-14,75.9,75.6,28.875,75.9,75.6,28.875,4.32941668440158,4.32545628318549,3.36297616884196,0,0
2021-06-15,82.47,82.76,28.15,82.47,82.76,28.15,4.41243459084526,4.41594485287734,3.3375473545857,0,0
2021-06-16,86.18,83.66,28.25,86.18,83.66,28.25,4.45643813218769,4.42676096601405,3.34109345759245,0,0
2021-06-17,82.82,78.68,28.55,82.82,78.68,28.55,4.41666957811742,4.36538899352086,3.35165693610202,0,0
2021-06-18,81.07,80.79,29.55,81.07,80.79,29.55,4.39531297899962,4.39185319549162,3.38608374385211,0,0
2021-06-21,78.19,80.39,29.9,78.19,80.39,29.9,4.35914176213642,4.38688979033987,3.39785848039664,0,0
2021-06-22,83.29,84.2,31.25,83.29,84.2,31.25,4.42232849394725,4.43319492124828,3.44201937618241,0,0
2021-06-23,84.97,94.68,32.025,84.97,94.68,32.025,4.44229825301545,4.55050278464578,3.4665168477828,0,0
2021-06-24,89.15,96.57,31.975,89.15,96.57,31.975,4.49032034430915,4.57026813397883,3.46495434746491,0,0
2021-06-25,86.78,89.97,32.2,86.78,89.97,32.2,4.4633761803702,4.49947628142903,3.47196645255036,0,0
2021-06-28,87.96,88.23,32.25,87.96,88.23,32.25,4.47688216568656,4.47994704123401,3.47351804324178,0,0
2021-06-29,90.18,91.97,33.65,90.18,91.97,33.65,4.50180767299294,4.52146243691461,3.51601305609074,0,0
2021-06-30,90.14,91.74,35.475,90.14,91.74,35.475,4.5013640172625,4.51895848916903,3.56882822304611,0,0
2021-07-01,88.57,89.57,36.675,88.57,89.57,36.675,4.48379319982149,4.4950204424871,3.60209532402905,1,0
2021-07-02,96.5,98.08,36.3,96.5,98.08,36.3,4.56954300834494,4.5857834721879,3.5918177412708,1,0
2021-07-05,92.98,94.73,37.8,92.98,94.73,37.8,4.53238441626244,4.55103073988744,3.63230910262554,1,0
2021-07-06,80.63,81.3,34,80.63,81.3,34,4.38987078869693,4.39814601655377,3.52636052461616,1,0
2021-07-07,98.73,100.1,32.7,98.73,100.1,32.7,4.59238885162336,4.60616968632117,3.48737507790321,1,0
2021-07-08,93.63,107.1,34.025,93.63,107.1,34.025,4.5393508449508,4.6737629774537,3.52709554853753,1,0
2021-07-09,90.67,91.64,36.875,90.67,91.64,36.875,4.50722654165796,4.5178678575853,3.60753381465998,1,0
2021-07-12,93.85,92.49,34.9,93.85,92.49,34.9,4.54169776303252,4.52710053056617,3.55248682920838,1,0
2021-07-13,93.41,93.94,35.35,93.41,93.94,35.35,4.53699840588476,4.54265628059885,3.56529839234258,1,0
2021-07-14,69.33,86.61,34.275,69.33,86.61,34.275,4.2388777129544,4.46141528234295,3.53441622544838,1,0
2021-07-15,75.02,88.6,33.9,75.02,88.6,33.9,4.31775474465374,4.48413185761104,3.5234150143864,1,0
2021-07-16,83.02,85.08,35.25,83.02,85.08,35.25,4.41908154262489,4.44359199033204,3.56246552925828,1,0
2021-07-19,90.25,89.34,36.18,90.25,89.34,36.18,4.50258359721299,4.49244931592397,3.58850647996715,1,0
2021-07-20,90.9,91.86,35.4,90.9,91.86,35.4,4.50976000118343,4.52026567889765,3.56671182013973,1,0
2021-07-21,91.02,92.98,35.95,91.02,92.98,35.95,4.5110792625885,4.53238441626244,3.58212908416706,1,0
2021-07-22,88.43,89.93,35.8,88.43,89.93,35.8,4.48221127858764,4.49903158992642,3.57794789340665,1,0
2021-07-23,87.73,88.48,35.65,87.73,88.48,35.65,4.47426391614029,4.48277653777402,3.5737491468603,1,0
2021-07-26,86.49,89.15,36.95,86.49,89.15,36.95,4.46002880031842,4.49032034430915,3.60956564739421,1,0
2021-07-27,84.5,86.96,37.725,84.5,86.96,37.725,4.43675153436313,4.46544824281295,3.63032300465391,1,0
2021-07-28,64.79,78.18,39.8,64.79,78.18,39.8,4.17115127046187,4.35901386036481,3.68386691229039,1,0
2021-07-29,49.07,48.97,41.25,49.07,48.97,41.25,3.89324785010181,3.89120786571423,3.71965111278069,1,0
2021-07-30,39.63,67.28,40.55,39.63,67.28,40.55,3.67958640720234,4.20886301566469,3.70253578056142,1,0
2021-08-02,82.45,79.12,42.1,82.45,79.12,42.1,4.41219204900561,4.37096568731446,3.74004774068834,1,0
2021-08-03,90.7,97.01,41.25,90.7,97.01,41.25,4.50755735712109,4.57481406597319,3.71965111278069,1,0
2021-08-04,91.64,98.31,41.825,91.64,98.31,41.825,4.5178678575853,4.58812575137883,3.73349424687289,1,0
2021-08-05,79.71,92.29,42.55,79.71,92.29,42.55,4.37839504843983,4.52493579327749,3.75067985501938,1,0
2021-08-06,23.5,70.88,43,23.5,70.88,43,3.15700042115011,4.26098830629683,3.76120011569356,1,0
2021-08-09,69.14,73.08,43.3,69.14,73.08,43.3,4.23613343449348,4.29155473150981,3.76815263500844,1,0
2021-08-10,87.59,91.75,44.625,87.59,91.75,44.625,4.472666836175,4.51906748693468,3.7982942400998,1,0
2021-08-11,99.67,102.07,46.275,99.67,102.07,46.275,4.60186472897936,4.62565885241541,3.83460185845956,1,0
2021-08-12,104.6,104.7,45.6,104.6,104.7,45.6,4.65014355163082,4.65109911787649,3.81990771652034,1,0
2021-08-13,92.56,94.27,44.3,92.56,94.27,44.3,4.52785708288542,4.54616300540806,3.79098467705109,1,0
2021-08-16,49.83,66.28,47.7,49.83,66.28,47.7,3.90861721229331,4.19388819255836,3.8649313978943,1,0
2021-08-17,67.28,58.17,46.6,67.28,58.17,46.6,4.20886301566469,4.06336975792267,3.8416005411316,1,0
2021-08-18,80.82,78.44,44.8,80.82,78.44,44.8,4.39222445965033,4.36233400132815,3.80220813942094,1,0
2021-08-19,96.24,94.81,40.175,96.24,94.81,40.175,4.56684507166642,4.55187488892987,3.69324491162358,1,0
2021-08-20,101.74,103.07,41.575,101.74,103.07,41.575,4.62242053939462,4.6354083690487,3.72749902507899,1,0
2021-08-23,91.02,91.1,42.05,91.02,91.1,42.05,4.5110792625885,4.51195780426591,3.73885938641896,1,0
2021-08-24,78.48,96.8,45.2,78.48,96.8,45.2,4.36284381525711,4.57264699428253,3.81109708683819,1,0
2021-08-25,86.58,84.27,45.275,86.58,84.27,45.275,4.46106884201383,4.43402592978426,3.81275500376948,1,0
2021-08-26,93.95,92.2,45.2,93.95,92.2,45.2,4.54276272585947,4.52396013056255,3.81109708683819,1,0
2021-08-27,96.12,93.92,47.725,96.12,93.92,47.725,4.56559741086827,4.54244335607979,3.86545536961181,1,0
2021-08-31,108.22,110.26,50.45,108.22,110.26,50.45,4.68416619221459,4.70284121316154,3.92098274679962,1,0
2021-09-01,104.01,114.27,49.675,104.01,114.27,49.675,4.64448704836504,4.73856406915862,3.90550178843788,1,0
2021-09-02,107.81,119.09,51.55,107.81,119.09,51.55,4.68037041855103,4.7798795097799,3.94255221046297,1,0
2021-09-03,111.25,109.94,50.925,111.25,109.94,50.925,4.71177992104635,4.69993476243251,3.93035396211287,1,0
2021-09-06,124.51,128.37,52.075,124.51,128.37,52.075,4.82438603396432,4.85491671909683,3.95268498714704,1,0
2021-09-07,123.78,128.73,53.475,123.78,128.73,53.475,4.81850579631122,4.85771718767154,3.97921425496847,1,0
2021-09-08,121.99,122.75,54.7,121.99,122.75,54.7,4.80393907416065,4.81014976667463,4.00186370942794,1,0
2021-09-09,132.51,129.69,56.175,132.51,129.69,56.175,4.88665811427654,4.86514698734765,4.02847181807139,1,0
2021-09-10,138.76,137.61,58.225,138.76,137.61,58.225,4.93274582210155,4.92442359727719,4.0643148157704,1,0
2021-09-13,140.36,140.75,61.575,140.36,140.75,61.575,4.94421055071501,4.9469852670198,4.1202559440066,1,0
2021-09-14,146.54,144.66,66.05,146.54,144.66,66.05,4.98729842873182,4.97438616142114,4.19041203096833,1,0
2021-09-15,166.51,165.87,70.05,166.51,165.87,70.05,5.11505536767703,5.11120434901795,4.24920927278302,1,0
2021-09-16,169.98,157.26,60.725,169.98,157.26,60.725,5.13568078307048,5.05790048656337,4.10635547488824,1,0
2021-09-17,158.05,158.8,65.475,158.05,158.8,65.475,5.06291143866163,5.06764554881304,4.18166839039378,1,0
2021-09-20,153.75,156.26,73.4,153.75,156.26,73.4,5.03532790668663,5.0515212865686,4.29592393562047,1,0
2021-09-21,146.84,150.84,71.85,146.84,150.84,71.85,4.98934355862863,5.01621967239016,4.27458061252503,1,0
2021-09-22,149.47,145.04,68.5,149.47,145.04,68.5,5.00709570379772,4.9770095664466,4.22683374526818,1,0
2021-09-23,145.78,74.43,67.3,145.78,74.43,67.3,4.98209863595407,4.30985908637182,4.20916023665068,1,0
2021-09-24,148.73,114.36,68.2,148.73,114.36,68.2,5.00213258160451,4.73935136745411,4.22244456484942,1,0
2021-09-27,146.56,144.52,75.75,146.56,144.52,75.75,4.98743490092582,4.97341790627944,4.32743844438948,1,0
2021-09-28,158.9,160.14,78.15,158.9,160.14,78.15,5.06827507354267,5.07604843264449,4.35863005686749,1,0
2021-09-29,153.09,134.55,80.825,153.09,134.55,80.825,5.03102598374399,4.90193587717291,4.3922863236115,1,0
2021-09-30,161.03,111.69,85.4,161.03,111.69,85.4,5.0815906830299,4.71572717655274,4.44734610079452,1,0
2021-10-01,143.38,107.04,85.15,143.38,107.04,85.15,4.96549844842473,4.67320259637992,4.4444144071087,1,0
2021-10-04,160.05,166.62,89.5,160.05,166.62,89.5,5.07548626641587,5.11571577054676,4.49423862528081,1,0
2021-10-05,156.55,156.61,116.1,156.55,156.61,116.1,5.05337544777241,5.05375863847834,4.75445188870385,1,0
2021-10-06,197.06,195.83,101,197.06,195.83,101,5.28350825089433,5.27724693592875,4.61512051684126,1,0
2021-10-07,291.24,314.36,92.7,291.24,314.36,92.7,5.67414766952651,5.75053882599797,4.52936847257181,1,0
2021-10-08,203.97,208.2,80.3,203.97,208.2,80.3,5.31797292420648,5.33849915618087,4.38576962095272,1,0
2021-10-11,184.67,173.5,83.25,184.67,173.5,83.25,5.21857044845778,5.15617759938691,4.42184812886055,1,0
2021-10-12,187.9,173.49,85.2,187.9,173.49,85.2,5.23590990641942,5.15611996083824,4.44500143383527,1,0
2021-10-13,196.03,190.36,91.35,196.03,190.36,91.35,5.27826770874233,5.24891701625291,4.51469828282402,1,0
2021-10-14,200.3,160.12,99.5,200.3,160.12,99.5,5.29981624267177,5.07592353412437,4.60015764416455,1,0
2021-10-15,214.63,131.71,87.9,214.63,131.71,87.9,5.36891561539357,4.88060253601096,4.47619980469113,1,0
2021-10-18,194.17,199.42,85.25,194.17,199.42,85.25,5.26873406400636,5.29541315340065,4.44558811616363,1,0
2021-10-19,157.08,139.84,87,157.08,139.84,87,5.05675522970981,4.94049891190723,4.46590811865458,1,0
2021-10-20,100.23,62.05,90.775,100.23,62.05,90.775,4.60746754503677,4.12794051165062,4.5083839173004,1,0
2021-10-21,166.48,59.48,86,166.48,59.48,86,5.11487518208538,4.08564012159195,4.45434729625351,1,0
2021-10-22,213.06,70.43,87.05,213.06,70.43,87.05,5.36157381618305,4.25461930875732,4.4664826662142,1,0
2021-10-25,208.47,182.08,88.175,208.47,182.08,88.175,5.33979514599435,5.20444615093797,4.47932347612212,1,0
2021-10-26,214.87,178.2,86.975,214.87,178.2,86.975,5.37003319408964,5.18290651503671,4.46562072103801,1,0
2021-10-27,204.26,146.07,84.7,204.26,146.07,84.7,5.31939369214995,4.98408595886272,4.43911560165801,1,0
2021-10-28,187.09,151.24,72.7,187.09,151.24,72.7,5.23158978449733,5.01886797902273,4.28634138453947,1,0
2021-10-29,151.33,117.01,60.8,151.33,117.01,60.8,5.01946288269894,4.76225940123087,4.10758978897212,1,0
2021-11-01,95.14,92.36,63.3,95.14,92.36,63.3,4.55534949100414,4.52569398448629,4.14788532915013,1,0
2021-11-02,204.02,204.47,69.375,204.02,204.47,69.375,5.31821802825437,5.32042126545496,4.2395265720666,1,0
2021-11-03,186.84,201.46,78.4,186.84,201.46,78.4,5.23025263563391,5.30559085051453,4.36182392735636,1,0
2021-11-04,178.77,172.91,72.575,178.77,172.91,72.575,5.186100063427,5.1527712279167,4.28462050991069,1,0
2021-11-05,189.14,156.37,73.2,189.14,156.37,73.2,5.24248748158737,5.05222499385542,4.29319542096727,1,0
2021-11-08,209.41,175.67,77,209.41,175.67,77,5.34429405278806,5.16860723502529,4.34380542185368,1,0
2021-11-09,191.64,167.47,70.5,191.64,167.47,70.5,5.25561861201492,5.12080423074639,4.25561270981822,1,0
2021-11-10,231.6,189.96,70.05,231.6,189.96,70.05,5.44501174569884,5.24681352368092,4.24920927278302,1,0
2021-11-11,187.88,187.34,74.025,187.88,187.34,74.025,5.23580346115879,5.23292514778098,4.30440287398766,1,0
2021-11-12,187.21,163.7,72.75,187.21,163.7,72.75,5.23223098142018,5.09803548437709,4.2870289060516,1,0
2021-11-15,228.76,216.15,79.55,228.76,216.15,79.55,5.43267341904712,5.37597261111364,4.3763857547838,1,0
2021-11-16,237.44,236.16,93.6,237.44,236.16,93.6,5.46991495997902,5.46450954141211,4.53903038348355,1,0
2021-11-17,215.73,171.99,93.1,215.73,171.99,93.1,5.37402762578251,5.1474363355884,4.53367418428302,1,0
2021-11-18,238.75,132.86,91.525,238.75,132.86,91.525,5.47541697936084,4.8892959422371,4.5166121590063,1,0
2021-11-19,244.14,132.04,86.4,244.14,132.04,86.4,5.49774183124165,4.88310490698499,4.45898767581001,1,0
2021-11-22,252.6,229.39,83.7,252.6,229.39,83.7,5.53180720991639,5.43542361176604,4.42723897749543,1,0
2021-11-23,270.23,239.34,91.275,270.23,239.34,91.275,5.59927344823036,5.47788513514537,4.5138769275417,1,0
2021-11-24,296.31,278.58,93.25,296.31,278.58,93.25,5.69140620358815,5.62970527125989,4.53528405852393,1,0
2021-11-25,303.21,234.17,91.9,303.21,234.17,91.9,5.71442563475468,5.45604734731392,4.52070102936164,1,0
2021-11-26,273.93,196.12,87.5,273.93,196.12,87.5,5.61287259929636,5.27872671678303,4.47163879336357,1,0
2021-11-29,303.45,276.54,93.075,303.45,276.54,93.075,5.71521685228186,5.62235547596047,4.53340561975878,1,0
2021-11-30,270.08,126.44,90.8,270.08,126.44,90.8,5.59871821140759,4.83976788734742,4.50865928560725,1,0
2021-12-01,281.44,92.16,94.975,281.44,92.16,94.975,5.63991928098925,4.52352619694758,4.55361369907369,1,0
2021-12-02,279.66,205.88,92.6,279.66,205.88,92.6,5.6335745796127,5.32729347478455,4.52828914165213,1,0
2021-12-03,297.27,143.06,89.2,297.27,143.06,89.2,5.69464081673892,4.96326412268024,4.49088103958596,1,0
2021-12-06,282.54,265.98,89.4,282.54,265.98,89.4,5.64382013348352,5.58342111798502,4.49312068217947,1,0
2021-12-07,259.05,220.64,96.015,259.05,220.64,96.015,5.5570210932608,5.39653241404499,4.56450442926208,1,0
2021-12-08,247.95,184.27,102.9,247.95,184.27,102.9,5.51322711293514,5.21640207334677,4.63375764284,1,0
2021-12-09,287.25,276.56,100.575,287.25,276.56,100.575,5.66035291672886,5.62242779561337,4.61090371783585,1,0
2021-12-10,247.19,251.99,103.6,247.19,251.99,103.6,5.51015727169085,5.52938940418437,4.64053732982538,1,0
2021-12-13,303.16,262.01,116.95,303.16,262.01,116.95,5.71426071894383,5.56838267097165,4.76174649303019,1,0
2021-12-14,329.45,296.13,127.225,329.45,296.13,127.225,5.79742459735983,5.69079854709791,4.8459571724749,1,0
2021-12-15,346.11,288.99,128.95,346.11,288.99,128.95,5.84675664360731,5.66639208543764,4.85942473232735,1,0
2021-12-16,353.02,350.11,134.8,353.02,350.11,134.8,5.86652471255213,5.85824739082034,4.90379219847821,1,0
2021-12-17,342.11,345.42,135.05,342.11,345.42,135.05,5.83513232277528,5.84476106791577,4.90564508023862,1,0
2021-12-20,382.54,346.06,148,382.54,346.06,148,5.94683322296239,5.8466121704285,4.99721227376411,1,0
2021-12-21,445.07,421.87,182.75,445.07,421.87,182.75,6.09823157316615,6.04469720970471,5.20811909862989,1,0
2021-12-22,453.86,420.12,166,453.86,420.12,166,6.11778878044148,6.04054038475457,5.11198778835654,1,0
2021-12-23,413.88,288.36,123.95,413.88,288.36,123.95,6.02557607673675,5.66420969953638,4.8198782584812,1,0
2021-12-24,315.44,205.92,96,315.44,205.92,96,5.75396848956937,5.32748774384782,4.56434819146784,1,0
2021-12-29,153.98,156.57,88.3,153.98,156.57,88.3,5.0368227238499,5.05350319432343,4.48074010760991,1,0
2021-12-30,107.74,76.69,78.625,107.74,76.69,78.625,4.67972091725239,4.33977132177677,4.3646897150206,1,0
2021-12-31,118.69,17.1,64.4,118.69,17.1,64.4,4.77651505206841,2.83907846350861,4.16511363311031,1,0
2022-01-04,156.07,154.85,85.7,156.07,154.85,85.7,5.05030462455446,5.04245690641921,4.45085282560373,1,0
2022-01-05,189.18,114.13,92.425,189.18,114.13,92.425,5.24269894278502,4.73733814956551,4.5263975048227,1,0
2022-01-06,226.03,193.29,96.8,226.03,193.29,96.8,5.4206677338255,5.26419165181866,4.57264699428253,1,0
2022-01-07,214.73,166.23,86.725,214.73,166.23,86.725,5.36938142497904,5.11337237154737,4.46274219285581,1,0
2022-01-10,264.12,263.75,84,264.12,263.75,84,5.57640354532637,5.57500168479028,4.43081679884331,1,0
2022-01-11,253.39,256.79,80.85,253.39,256.79,80.85,5.53492980380921,5.54825863024762,4.39259558602312,1,0
2022-01-12,237.23,237.96,74.7,237.23,237.96,74.7,5.46903013467427,5.4721025923197,4.31348009213877,1,0
2022-01-13,224.32,179.35,84.375,224.32,179.35,84.375,5.41307360384623,5.18933920397829,4.43527114919269,1,0
2022-01-14,234.29,179.86,83.925,234.29,179.86,83.925,5.45655966427855,5.19217877048637,4.4299235428661,1,0
2022-01-17,260.54,142.77,76.1,260.54,142.77,76.1,5.56275640026942,4.96123494380113,4.33204826486764,1,0
2022-01-18,244.74,234.77,79.2,244.74,234.77,79.2,5.50019642255752,5.45860631147742,4.37197629882038,1,0
2022-01-19,235.8,165.22,74.4,235.8,165.22,74.4,5.46298398810327,5.10727791913436,4.30945594183905,1,0
2022-01-20,228.16,116.44,76,228.16,116.44,76,5.43004713722593,4.75737611887742,4.33073334028633,1,0
2022-01-21,216.72,161.11,80.2,216.72,161.11,80.2,5.37860619777684,5.0820873615029,4.38452351487247,1,0
2022-01-24,248.25,241.12,91.25,248.25,241.12,91.25,5.51443630292528,5.48529473487819,4.5136029924626,1,0
2022-01-25,296.13,282.02,92.275,296.13,282.02,92.275,5.69079854709791,5.64197799040908,4.52477324891606,1,0
2022-01-26,275.19,223.73,90.5,275.19,223.73,90.5,5.61746176818967,5.41043996768498,4.50534985070588,1,0
2022-01-27,263.76,117.79,90.35,263.76,117.79,90.35,5.57503959876348,4.76890337797069,4.50369101703824,1,0
2022-01-28,252.61,174.84,90.675,252.61,174.84,90.675,5.53184679741466,5.16387126999511,4.50728168516897,1,0
2022-01-31,213.46,193.67,83,213.46,193.67,83,5.36344946148582,5.26615567973964,4.4188406077966,1,0
2022-02-01,212.78,145.01,75.9,212.78,145.01,75.9,5.36025876808822,4.9768027055598,4.32941668440158,1,0
2022-02-02,205.98,152.7,76.075,205.98,152.7,76.075,5.32777907669766,5.02847521222459,4.33171969578303,1,0
